Song_popularity,Artist_popularity,Duration,Bars_confidence,Bars_start,Beats_confidence,Beats_start,End_of_fade_in,Familiarity,Key,Key_confidence,Loudness,Mode,Mode_confidence,Start_of_fade_out,Tatums_confidence,Tatums_start,Tempo,Terms_freq,Time_signature,Time_signature_confidence,Genre
0.306699,0.389314,390.37342,0.11699999999999999,1.3621,0.496,1.3621,2.229,0.447009,4.0,0.52,-8.415,0.0,0.519,376.245,0.301,1.11456,119.992,0.8775809999999999,4.0,0.9470000000000001,pop
0.307824,0.374558,287.08526,0.115,1.39494,0.68,0.35345,0.32799999999999996,0.46705399999999997,7.0,0.495,-90.645,-6.36,0.0,0.405,278.094,0.9440000000000001,0.18103,115.93799999999999,0.917967,5.0,blues
0.30804499999999996,0.348527,147.40853,0.012,0.56234,1.0,0.19965,0.321,0.516021,0.0,0.535,-13.050999999999998,1.0,0.588,144.486,0.723,0.19965,168.34,1.0,4.0,0.563,country
0.309143,0.437988,177.8673,0.005,1.22441,0.873,0.26549,0.0,0.604297,9.0,0.5760000000000001,-63.933358,-12.347000000000001,1.0,0.374,170.046,0.976,0.26549,121.48299999999999,0.9920690000000001,4.0,rock
0.31277,0.634412,182.09913999999998,0.11699999999999999,1.3050899999999999,0.526,0.11465,0.0,0.787098,1.0,0.076,-10.7,1.0,0.342,182.09900000000002,0.902,0.11465,210.8,0.998129,7.0,0.41100000000000003,blues
0.313562,0.409818,406.38649,0.29100000000000004,1.14186,0.52,0.5604,2.705,0.642358,10.0,0.444,-118.50119,-1.723,0.0,0.365,406.38599999999997,0.217,0.2791,103.807,1.0,4.0,country
0.313562,0.273366,341.05424,0.081,1.6001100000000001,0.816,0.36254000000000003,0.0,0.427987,10.0,0.5670000000000001,-7.957999999999999,1.0,0.429,331.134,0.785,0.1547,144.142,1.0,7.0,0.66,pop
0.313562,0.37456,290.48118,0.003,1.76483,0.41100000000000003,0.76344,2.3280000000000003,0.526077,9.0,0.6829999999999999,-8.732000000000001,0.0,0.317,282.889,0.217,0.51247,118.05799999999999,1.0,4.0,0.8759999999999999,pop
0.313562,0.520412,236.2771,0.051,0.049030000000000004,0.626,0.049030000000000004,0.0,0.741518,3.0,0.195,-63.933358,-13.970999999999998,0.0,0.42700000000000005,229.32,0.977,0.049030000000000004,140.042,1.0,4.0,pop
0.313562,0.399042,229.98158999999998,0.557,0.66189,0.638,0.66189,2.815,0.611801,9.0,0.6970000000000001,35.48527,-19.64,1.0,0.589,216.805,0.204,0.66189,111.57700000000001,0.9090540000000001,3.0,blues
0.313562,0.456081,135.8624,0.359,0.32023,0.39799999999999996,0.32023,0.0,0.616698,7.0,0.6829999999999999,-74.17418,-9.956,1.0,0.596,130.194,0.701,0.08244,121.993,1.0,4.0,pop
0.313562,0.562507,212.08771000000002,0.084,0.21324,0.6609999999999999,0.21324,0.0,0.908984,7.0,0.542,-5.394,1.0,0.716,207.882,0.6609999999999999,0.07702,220.31099999999998,1.0,4.0,1.0,blues
0.313562,0.405597,205.71383,0.022000000000000002,1.30914,0.6920000000000001,0.17897000000000002,0.0,0.279532,7.0,0.6920000000000001,-8.265,1.0,0.45399999999999996,201.253,0.015,0.033389999999999996,104.448,1.0,4.0,0.759,blues
0.313562,0.365951,247.64036000000002,0.1,2.62771,0.499,0.5159100000000001,0.833,0.596896,0.0,0.85,-7.065,1.0,0.608,243.74599999999998,1.0,0.16485999999999998,114.01299999999999,0.9527639999999999,5.0,0.408,rock
0.313562,0.43324399999999996,283.16688999999997,0.36200000000000004,1.10266,0.49200000000000005,0.26329,0.569,0.5003989999999999,2.0,0.787,-9.217,1.0,0.737,279.597,0.13,0.055220000000000005,148.856,0.884185,4.0,0.52,rock
0.313562,0.394283,199.05261000000002,0.004,0.36522,0.657,0.36522,0.24100000000000002,0.603883,4.0,0.665,-22.272,0.0,0.605,184.36599999999999,0.245,0.36522,86.463,0.920768,4.0,0.33399999999999996,rock
0.31394099999999997,0.406368,441.52117999999996,0.08900000000000001,0.67807,0.924,0.2008,0.16,0.575987,2.0,0.894,-10.155,1.0,0.792,424.083,0.696,0.2008,138.83100000000002,0.997682,4.0,0.0,rock
0.31956599999999996,0.346084,212.32281,0.003,0.82449,0.37799999999999995,0.19877,0.183,0.645763,1.0,0.6970000000000001,-16.51,1.0,0.49,194.641,1.0,0.19877,96.04899999999999,1.0,4.0,0.965,classical
0.31956599999999996,0.23451999999999998,210.88608,0.541,1.20823,0.872,0.31545,0.23199999999999998,0.434026,8.0,0.7709999999999999,-10.849,1.0,0.765,204.74200000000002,1.0,0.31545,70.286,1.0,4.0,0.047,classical
0.31956599999999996,0.459665,264.09751,0.033,0.39953,0.862,0.39953,0.125,0.733715,9.0,0.35200000000000004,-85.59012,-8.299,0.0,0.345,253.243,0.794,0.08988,97.022,1.0,4.0,classical
0.31956599999999996,0.300735,261.61587000000003,0.361,1.4210399999999999,0.9109999999999999,0.10668,3.03,0.5290199999999999,0.0,0.741,-7.727,1.0,0.612,255.303,0.11,0.10668,91.005,0.9483159999999999,4.0,1.0,pop
0.31956599999999996,0.502975,262.47791,0.003,0.6025,0.519,0.21347,0.177,0.698453,1.0,0.087,-63.933358,-6.53,0.0,0.525,256.279,1.0,0.21347,156.084,1.0,4.0,pop
0.31956599999999996,0.32828,379.402,0.008,1.7567,0.45899999999999996,0.8483700000000001,0.0,0.383294,11.0,0.249,-7.224,0.0,0.445,374.474,1.0,0.621,131.986,0.9178059999999999,4.0,0.0,pop
0.31956599999999996,0.405597,271.77751,0.105,1.6923099999999998,0.5579999999999999,0.3668,0.0,0.332331,0.0,0.674,-6.947,1.0,0.556,267.76099999999997,1.0,0.14552,90.648,1.0,3.0,1.0,hip-hop
0.31956599999999996,0.298373,368.16934,0.01,1.83315,0.299,0.52075,0.28800000000000003,0.36235900000000004,11.0,0.252,-99.13285,-8.488999999999999,0.0,0.39299999999999996,351.469,1.0,0.08404,93.10600000000001,1.0,4.0,blues
0.31956599999999996,0.299624,391.00036,0.556,0.7662100000000001,0.95,0.22776,0.115,0.425417,7.0,0.578,-10.775,1.0,0.573,382.409,0.95,0.22776,112.93,1.0,4.0,0.715,blues
0.31956599999999996,0.283027,393.63873,0.048,0.84995,0.9940000000000001,0.056420000000000005,0.299,0.471358,4.0,0.33899999999999997,-14.232000000000001,0.0,0.38,381.93300000000005,0.657,0.056420000000000005,76.425,0.9874209999999999,4.0,0.541,blues
0.31956599999999996,0.339021,258.42893,0.067,0.47931,0.516,0.47931,4.348,0.498946,5.0,0.217,-83.04791999999999,-6.115,0.0,0.354,245.71900000000002,0.10099999999999999,0.47931,81.492,0.978175,4.0,blues
0.31956599999999996,0.5559689999999999,240.61342000000002,0.021,0.488,0.603,0.488,0.311,0.737973,10.0,0.0,-63.933358,-4.225,0.0,0.039,227.149,0.7879999999999999,0.05368,103.83200000000001,0.9998549999999999,4.0,pop
0.31956599999999996,0.43700200000000006,207.28118,0.033,1.41265,1.0,0.10595999999999998,0.386,0.559318,1.0,0.358,-63.933358,-10.179,1.0,0.29600000000000004,200.75400000000002,1.0,0.10595999999999998,94.15,1.0,4.0,pop
0.31956599999999996,0.258106,204.56444,0.523,0.37272,0.523,0.37272,0.397,0.337362,0.0,0.907,-71.41199,-14.554,1.0,0.696,196.325,0.0,0.16765,116.318,1.0,1.0,blues
0.31956599999999996,0.353001,220.83872999999997,0.42200000000000004,0.52374,0.675,0.52374,0.25,0.44105,4.0,0.544,-14.87,1.0,0.5429999999999999,210.083,0.247,0.2807,119.52600000000001,0.796354,7.0,0.741,blues
0.31956599999999996,0.269544,153.62566999999999,0.775,0.60183,0.775,0.60183,0.504,0.404192,6.0,0.941,-77.91615,-24.72,1.0,0.742,146.437,0.26,0.60183,174.52,0.962634,1.0,blues
0.31956599999999996,0.331194,355.21261,1.0,0.32675,1.0,0.32675,0.124,0.503912,7.0,0.508,-79.9316,-8.127,1.0,0.627,341.275,0.524,0.32675,96.931,0.9191600000000001,1.0,blues
0.31956599999999996,0.318536,179.43465,0.255,1.2384600000000001,0.9640000000000001,0.55828,0.149,0.40743,11.0,0.151,-0.12714,-9.146,1.0,0.17600000000000002,171.38099999999997,0.903,0.23661,97.571,0.9677399999999999,4.0,blues
0.31956599999999996,0.37453000000000003,376.29342,0.1,0.80087,1.0,0.34823000000000004,0.263,0.5755319999999999,9.0,0.963,-6.894,1.0,0.6629999999999999,368.866,0.721,0.11334000000000001,131.671,1.0,4.0,0.439,blues
0.31956599999999996,0.314112,231.57506,0.026000000000000002,0.6735899999999999,0.47700000000000004,0.26815,0.2,0.5030020000000001,7.0,0.156,-8.071,1.0,0.381,220.235,0.565,0.26815,139.066,1.0,4.0,1.0,rock
0.31956599999999996,0.31318,272.03873,0.06,0.9613299999999999,0.52,0.42041999999999996,0.0,0.47246800000000005,6.0,0.278,-63.933358,-6.564,1.0,0.392,265.282,0.47100000000000003,0.15195,112.398,1.0,4.0,rock
0.319687,0.42094499999999996,241.68444,0.028999999999999998,0.6099,1.0,0.18214,0.154,0.590819,0.0,0.32799999999999996,-74.00712,-8.948,0.0,0.35700000000000004,222.662,1.0,0.18214,140.025,1.0,4.0,hip-hop
0.323112,0.41261099999999995,263.67955,0.518,1.6095,0.861,0.92674,0.67,0.580481,10.0,0.16,4.37967,-15.405999999999999,0.0,0.42100000000000004,257.10900000000004,0.081,0.5878899999999999,89.39399999999999,1.0,4.0,classical
0.323112,0.423808,201.92608,0.027000000000000003,0.49303,0.8140000000000001,0.07441,0.184,0.541033,10.0,0.519,9.99245,-14.360999999999999,1.0,0.7609999999999999,191.59400000000002,0.376,0.07441,144.232,0.9868370000000001,4.0,classical
0.323112,0.25795,184.86812,0.037000000000000005,0.79981,0.037000000000000005,0.79981,1.052,0.191374,0.0,0.439,-27.564,1.0,0.602,179.798,0.037000000000000005,0.79981,64.905,0.939692,1.0,1.0,classical
0.323112,0.45278900000000005,246.69995,0.524,0.73314,0.64,0.37442,0.16,0.560558,0.0,0.789,-9.113,1.0,0.698,246.7,0.66,0.19638,169.19299999999998,1.0,4.0,0.0,pop
0.323112,0.344814,106.52689,0.055999999999999994,1.24011,0.564,0.63239,4.104,0.44492600000000004,9.0,0.0,-12.385,0.0,0.0,106.527,0.155,0.34167,97.76,0.956568,4.0,0.8320000000000001,hip-hop
0.323112,0.40173400000000004,237.13914,0.32299999999999995,1.40009,0.583,0.6319899999999999,0.0,0.5922390000000001,1.0,0.0,-4.612,1.0,0.249,232.856,0.19699999999999998,0.28928000000000004,85.26299999999999,1.0,4.0,1.0,hip-hop
0.323112,0.365534,336.09098,0.968,0.6572899999999999,0.968,0.6572899999999999,0.0,0.561371,3.0,0.406,-26.688000000000002,1.0,0.508,296.89,0.25,0.6572899999999999,85.816,0.864609,1.0,1.0,blues
0.323112,0.404202,433.47545999999994,0.057999999999999996,1.57646,0.0,0.05644,0.0,0.50189,2.0,0.318,-13.149000000000001,0.0,0.414,433.475,0.821,0.05644,124.086,0.910905,7.0,0.499,blues
0.323112,0.32085,172.61668999999998,0.5579999999999999,0.58624,0.5579999999999999,0.58624,0.0,0.39145399999999997,2.0,0.79,-16.532,0.0,0.83,169.726,0.774,0.34226,124.089,0.9626620000000001,1.0,0.0,blues
0.323112,0.44532200000000005,95.50322,0.051,2.10339,0.0,0.72038,0.0,0.611382,2.0,0.24100000000000002,-28.506,1.0,0.43200000000000005,95.50299999999999,0.057999999999999996,0.72038,88.662,0.95724,3.0,0.875,pop
0.323112,0.42212700000000003,44.64281,0.9440000000000001,0.18712,0.9440000000000001,0.18712,0.0,0.603383,1.0,0.426,-63.933358,-16.504,0.0,0.544,44.643,0.307,0.18712,146.894,0.959672,1.0,blues
0.323112,0.458987,89.67791,0.92,1.54995,0.92,1.54995,1.225,0.690492,1.0,0.36700000000000005,-7.724,1.0,0.49200000000000005,81.514,0.43,1.29475,121.26,1.0,1.0,0.0,blues
0.323112,0.45078,42.91873,0.0,0.39161999999999997,0.0,0.39161999999999997,2.752,0.629302,6.0,0.762,-74.00712,-14.931,1.0,0.685,42.919,0.21100000000000002,0.39161999999999997,201.541,0.939105,1.0,rock
0.323112,0.392995,92.86485,0.10400000000000001,10.237589999999999,0.23199999999999998,0.43556999999999996,0.0,0.599134,2.0,0.025,-74.00712,-23.519000000000002,1.0,0.428,92.865,0.095,0.22553,79.35,0.9032290000000001,7.0,rock
0.323112,0.424791,228.30975,0.019,1.35881,1.0,0.35828000000000004,0.305,0.629463,0.0,0.304,-76.79731,-9.603,1.0,0.39799999999999996,223.875,0.8140000000000001,0.09831000000000001,131.297,1.0,4.0,rock
0.323112,0.42898100000000006,269.73995,0.226,1.09959,0.888,0.52059,0.183,0.6328560000000001,7.0,0.424,-63.933358,-7.462000000000001,1.0,0.542,250.358,0.963,0.23039,103.009,0.9461200000000001,4.0,rock
0.323112,0.425418,526.21016,0.519,0.37175,0.519,0.37175,0.316,0.553129,7.0,0.0,-13.209000000000001,1.0,0.292,515.576,1.0,0.37175,80.75399999999999,0.990253,1.0,0.588,rock
0.323112,0.335936,126.4322,0.49,0.46166999999999997,0.49,0.46166999999999997,0.2,0.48433400000000004,1.0,0.491,-6.292999999999999,1.0,0.35700000000000004,126.432,0.677,0.2421,138.156,1.0,1.0,0.0,rock
0.32316100000000003,0.364557,269.81832,0.122,1.2839,1.0,0.27363000000000004,0.17,0.6010479999999999,11.0,0.385,-63.933358,-8.525,0.0,0.478,263.964,0.909,0.27363000000000004,120.859,0.9960450000000001,4.0,blues
0.32405900000000004,0.37218,35.97016,0.758,0.67114,0.758,0.67114,0.374,0.49506700000000003,8.0,0.084,-20.026,0.0,0.247,33.576,0.526,0.41823,106.26899999999999,1.0,1.0,0.732,blues
0.32647800000000005,0.735209,112.95302,0.013000000000000001,0.8470200000000001,0.684,0.326,0.0,0.8172560000000001,4.0,0.086,-63.933358,-7.087000000000001,1.0,0.302,105.03,0.41200000000000003,0.326,118.041,1.0,4.0,country
0.327737,0.345269,202.57914,0.019,0.5393,0.892,0.16855,0.13699999999999998,0.6294,11.0,0.483,-12.215,0.0,0.564,197.53799999999998,0.414,0.16855,160.066,1.0,4.0,0.35600000000000004,classical
0.327737,0.5371060000000001,294.08608,0.043,0.26913000000000004,0.045,0.26913000000000004,0.0,0.673325,6.0,0.535,-6.477,0.0,0.647,285.83799999999997,1.0,0.26913000000000004,125.95,1.0,4.0,0.6809999999999999,country
0.327737,0.481339,230.24281000000002,0.027000000000000003,0.24852,0.4,0.24852,0.0,0.729212,5.0,0.446,-63.933358,-6.171,0.0,0.469,220.979,0.759,0.24852,159.248,0.948011,4.0,pop
0.327737,0.40913499999999997,226.69016000000002,0.02,0.6970000000000001,0.535,0.23576999999999998,0.578,0.618766,1.0,0.995,-9.237,1.0,0.608,213.06099999999998,0.43,0.23576999999999998,128.532,0.9103030000000001,4.0,0.043,pop
0.327737,0.5122270000000001,214.54322000000002,0.429,1.1365,0.47100000000000003,0.74566,12.179,0.7864270000000001,2.0,0.245,-7.652,1.0,0.414,210.947,0.068,0.74566,150.082,0.9999889999999999,4.0,0.9159999999999999,pop
0.327737,0.5122270000000001,94.9024,0.247,0.09858,0.7090000000000001,0.09858,2.345,0.7864270000000001,2.0,0.0,-19.345,1.0,0.0,94.902,0.193,0.09858,148.653,0.9999889999999999,5.0,0.21600000000000003,pop
0.327737,0.425451,200.61995,0.02,0.9609200000000001,0.9159999999999999,0.34483,0.311,0.6748390000000001,1.0,0.0,-8.42,0.0,0.0,187.84400000000002,0.094,0.34483,95.59899999999999,1.0,4.0,1.0,hip-hop
0.327737,0.405597,202.00444,0.9570000000000001,0.8517600000000001,0.0,0.8517600000000001,2.839,0.197461,4.0,0.726,-19.777,0.0,0.871,189.49200000000002,0.079,0.45203000000000004,85.762,1.0,4.0,0.0,pop
0.327737,0.3304,160.93995,0.41100000000000003,1.5158,0.675,0.18195999999999998,0.131,0.365087,4.0,0.353,-23.94,1.0,0.385,155.899,0.685,0.18195999999999998,94.93799999999999,1.0,3.0,1.0,blues
0.327737,0.429354,154.53995,0.18899999999999997,1.53787,0.685,0.50712,0.0,0.623154,7.0,0.5479999999999999,-97.74298,-6.922999999999999,1.0,0.512,150.018,0.531,0.33683,118.02,1.0,4.0,blues
0.327737,0.359186,168.30649,0.024,0.70798,0.7190000000000001,0.31264000000000003,0.444,0.601069,11.0,0.5760000000000001,-1.54508,-7.207000000000001,1.0,0.602,151.069,0.36700000000000005,0.11646,149.52700000000002,0.9649120000000001,4.0,blues
0.327737,0.364557,265.01179,0.013000000000000001,1.44269,0.623,0.50076,0.0,0.5252479999999999,2.0,0.599,-63.933358,-7.416,1.0,0.611,265.012,0.49,0.26527,134.55100000000002,0.9960450000000001,4.0,blues
0.327737,0.418947,240.3522,0.43200000000000005,0.18522,1.0,0.18522,0.305,0.628121,9.0,0.8190000000000001,-122.42005,-6.681,1.0,0.659,226.377,0.49200000000000005,0.18522,189.735,1.0,4.0,rock
0.327737,0.441643,240.66567,0.045,0.73229,0.589,0.05513,0.0,0.6876939999999999,4.0,0.62,-3.764,1.0,0.654,230.864,0.392,0.05513,126.105,0.997081,4.0,0.0,rock
0.327737,0.424108,389.0673,0.0,0.8095100000000001,0.0,0.2049,3.28,0.6821010000000001,8.0,0.61,-2.2488099999999998,-7.667000000000001,1.0,0.583,376.366,0.098,0.05279,196.09599999999998,0.9995879999999999,4.0,rock
0.327737,0.301247,237.19137999999998,0.07400000000000001,0.49535,1.0,0.12265999999999999,0.193,0.51274,5.0,0.542,-7.485,1.0,0.503,237.19099999999997,0.542,0.12265999999999999,161.961,0.951024,5.0,0.29100000000000004,rock
0.327737,0.553566,255.03302000000002,0.163,1.1801,0.161,0.50326,0.449,0.709011,9.0,0.447,-4.393,1.0,0.247,251.275,0.161,0.50326,175.673,0.944224,4.0,0.0,rock
0.327737,0.553566,228.85832000000002,0.34,1.56236,0.7440000000000001,0.3791,0.34,0.709011,2.0,0.126,-4.979,1.0,0.264,224.107,0.664,0.18222,102.164,0.944224,3.0,0.6920000000000001,rock
0.327737,0.324435,107.57179,0.44299999999999995,0.43613999999999997,0.44299999999999995,0.43613999999999997,0.0,0.44786400000000004,10.0,0.368,-9.883,0.0,0.467,105.198,0.35700000000000004,0.25175,108.917,0.987849,1.0,0.0,rock
0.327754,0.293669,798.1971,0.013000000000000001,5.26743,0.163,4.81693,12.864,0.350393,0.0,0.243,-16.183,1.0,0.392,786.471,0.016,4.81693,134.291,1.0,4.0,0.41700000000000004,pop
0.328347,0.607793,189.90975,0.408,0.4845,0.408,0.4845,0.0,0.838924,9.0,0.32799999999999996,-83.04791999999999,-12.693,1.0,0.319,171.114,0.495,0.4845,137.25799999999998,0.924688,1.0,rock
0.330235,0.439439,285.51791000000003,0.001,1.10504,1.0,0.23067,0.184,0.589191,7.0,0.7070000000000001,-5.227,1.0,0.7040000000000001,268.597,0.9940000000000001,0.23067,142.43200000000002,0.9363459999999999,4.0,0.0,pop
0.332071,0.27896,274.41587000000004,0.055999999999999994,0.58853,0.40299999999999997,0.58853,0.242,0.46758299999999997,2.0,0.39,-10.467,1.0,0.184,250.265,0.606,0.13488,78.033,0.939069,7.0,0.917,hip-hop
0.332071,0.264133,77.21751,0.064,2.69592,0.542,0.27636,0.0,0.310852,1.0,0.785,-10.447000000000001,1.0,0.5579999999999999,71.639,0.217,0.27636,151.215,0.811736,7.0,0.685,pop
0.332071,0.32921100000000003,221.3873,0.861,0.84288,0.317,0.324,0.0,0.36893899999999996,9.0,0.111,-6.854,0.0,0.109,207.59799999999998,0.9440000000000001,0.07299,115.863,0.9421450000000001,4.0,1.0,blues
0.332071,0.32809499999999997,208.90077,0.8440000000000001,2.85917,0.516,0.27653,0.0,0.45298299999999997,0.0,0.557,-10.196,1.0,0.496,205.56599999999997,0.309,0.27653,89.927,1.0,4.0,1.0,rock
0.33355500000000005,0.405597,198.922,0.026000000000000002,0.9732200000000001,0.469,0.49835,0.228,0.454668,9.0,0.0,-85.01235,-13.495,0.0,0.094,190.705,0.5,0.26092,126.821,1.0,4.0,blues
0.33470700000000003,0.409779,168.01914,0.10300000000000001,1.63576,0.9359999999999999,0.07692,0.40299999999999997,0.511663,8.0,0.223,25.623260000000002,-14.517000000000001,1.0,0.39799999999999996,163.463,0.604,0.07692,77.072,0.915417,3.0,classical
0.33470700000000003,0.328414,252.78649,0.161,3.12235,0.10400000000000001,0.37836,0.0,0.506779,3.0,0.643,-5.896,1.0,0.536,245.923,0.873,0.37836,91.008,1.0,5.0,0.617,classical
0.33470700000000003,0.328414,183.17016,0.067,1.12744,0.747,0.43375,0.27,0.506779,3.0,0.34299999999999997,-6.752000000000001,1.0,0.41,168.687,0.28300000000000003,0.062079999999999996,91.584,1.0,7.0,0.505,classical
0.33470700000000003,0.365302,238.91546,0.11699999999999999,0.58303,0.268,0.04662,4.627,0.49089799999999995,0.0,0.91,-19.97,1.0,0.922,219.533,0.268,0.04662,182.58900000000003,1.0,5.0,0.852,classical
0.33470700000000003,0.379409,295.10485,0.18,12.00724,0.18,12.00724,11.064,0.549396,0.0,0.0,-36.037,1.0,0.0,273.45,0.017,11.77772,130.77,1.0,1.0,0.0,classical
0.33470700000000003,0.35376799999999997,265.24689,0.664,0.50283,0.664,0.50283,0.2,0.6270720000000001,2.0,0.364,-63.933358,-6.611000000000001,0.0,0.5529999999999999,265.247,0.6559999999999999,0.2505,56.703,0.953073,1.0,classical
0.33470700000000003,0.461027,215.50975,0.019,0.77676,0.997,0.25403000000000003,0.19399999999999998,0.6012460000000001,0.0,0.168,-5.038,0.0,0.455,205.34599999999998,0.636,0.08207,116.446,1.0,4.0,0.446,country
0.33470700000000003,0.426893,245.81179,0.379,0.39573,0.9079999999999999,0.39573,0.0,0.598727,8.0,0.626,-98.38983,-7.92,1.0,0.794,237.40099999999998,0.753,0.19933,151.528,1.0,4.0,country
0.33470700000000003,0.310299,203.83302,0.035,0.67199,0.33399999999999996,0.18993,0.0,0.47041499999999997,2.0,0.392,-13.341,1.0,0.359,198.798,0.623,0.030310000000000004,126.555,0.9659690000000001,4.0,0.0,country
0.33470700000000003,0.34424699999999997,208.50893,0.075,1.03419,0.853,0.39815,0.363,0.015558,9.0,0.5579999999999999,-21.715999999999998,1.0,0.669,199.192,0.775,0.39815,93.542,1.0,4.0,0.363,country
0.33470700000000003,0.336727,207.33342,0.16399999999999998,0.09449,1.0,0.09449,0.18899999999999997,0.611788,1.0,0.657,-8.41,1.0,0.39899999999999997,201.78099999999998,0.7340000000000001,0.09449,195.976,0.983664,5.0,1.0,pop
0.33470700000000003,0.371573,403.01669,0.0,1.01892,1.0,0.0771,0.293,0.5782109999999999,4.0,0.276,-7.611000000000001,0.0,0.32,389.619,1.0,0.0771,127.99,0.9546129999999999,4.0,1.0,pop
0.33470700000000003,0.416872,238.07955,0.7879999999999999,0.38923,0.7879999999999999,0.38923,0.0,0.625634,5.0,0.044000000000000004,-20.519000000000002,1.0,0.386,233.761,0.441,0.08897000000000001,98.9,1.0,1.0,0.0,pop
0.33470700000000003,0.409248,227.65669,0.313,0.10254,1.0,0.10254,0.42,0.589136,8.0,0.777,-13.342,0.0,0.589,214.47099999999998,0.684,0.10254,170.047,0.923167,4.0,0.203,pop
0.33470700000000003,0.333432,193.72363,1.0,0.50385,1.0,0.50385,0.34,0.46901899999999996,8.0,0.4,-5.547999999999999,1.0,0.359,182.892,0.509,0.50385,135.045,0.879669,1.0,0.0,pop
0.33470700000000003,0.302032,242.38975,0.185,1.6941700000000002,0.0,0.44193000000000005,0.24100000000000002,0.555884,11.0,0.051,-118.1924,-5.426,0.0,0.475,240.222,0.95,0.12942,96.057,0.983994,4.0,pop
0.33470700000000003,0.413758,68.98893000000001,0.033,0.19895,0.902,0.19895,0.0,0.514415,1.0,0.0,-6.917000000000001,1.0,0.0,62.787,0.345,0.19895,123.965,0.988936,4.0,0.49200000000000005,rock
0.33470700000000003,0.384146,151.562,0.585,0.72329,0.593,0.36180999999999996,0.068,0.49468100000000004,5.0,0.392,-9.889,1.0,0.272,138.22299999999998,0.593,0.36180999999999996,167.829,0.8655120000000001,4.0,0.9490000000000001,hip-hop
0.33470700000000003,0.354574,269.19138,0.258,0.85941,0.871,0.19923,0.154,0.583299,7.0,0.397,-74.00712,-6.875,1.0,0.41700000000000004,258.943,0.517,0.034589999999999996,90.89399999999999,1.0,4.0,hip-hop
0.33470700000000003,0.342097,235.41506,0.387,0.62592,0.7340000000000001,0.16588,0.456,0.508971,4.0,0.509,-5.492000000000001,1.0,0.307,230.075,0.0,0.16588,129.31799999999998,1.0,4.0,0.0,hip-hop
0.33470700000000003,0.43089799999999995,211.9571,0.059000000000000004,1.5823,0.58,0.57724,0.0,0.567511,1.0,0.418,-63.933358,-11.331,0.0,0.364,207.85299999999998,1.0,0.33305999999999997,120.583,0.926334,4.0,blues
0.33470700000000003,0.309813,304.84853,0.494,0.5976,0.506,0.5976,0.0,0.48697399999999996,5.0,0.0,-5.507999999999999,0.0,0.057,296.025,0.0,0.29971,90.306,0.9537100000000001,4.0,1.0,blues
0.33470700000000003,0.316354,212.92362999999997,0.593,0.27931999999999996,0.593,0.27931999999999996,0.24100000000000002,0.430539,5.0,0.5329999999999999,10.20452,-15.237,1.0,0.635,206.84900000000002,0.617,0.27931999999999996,112.22200000000001,0.9429719999999999,1.0,blues
0.33470700000000003,0.471224,333.89669,0.35,1.5943100000000001,0.294,0.68086,0.0,0.645192,7.0,0.0,-32.330999999999996,0.0,0.161,325.11400000000003,0.0,0.14723,76.953,0.9978809999999999,5.0,0.361,blues
0.33470700000000003,0.333771,308.87138,0.049,1.40757,0.589,1.40757,3.5060000000000002,0.51066,6.0,0.773,-15.940999999999999,0.0,0.7340000000000001,294.41700000000003,0.049,1.20392,152.935,0.960316,4.0,0.051,blues
0.33470700000000003,0.387081,384.60036,0.675,0.046939999999999996,0.8590000000000001,0.046939999999999996,0.33399999999999996,0.564334,1.0,0.231,-18.891,0.0,0.406,365.209,0.655,0.046939999999999996,92.331,1.0,4.0,0.218,blues
0.33470700000000003,0.387081,194.19383,0.539,0.33685,0.539,0.33685,0.311,0.564334,4.0,0.754,-28.95,1.0,0.8320000000000001,178.347,0.685,0.33685,91.6,1.0,1.0,0.0,blues
0.33470700000000003,0.39321500000000004,247.77097999999998,0.0,0.9813299999999999,1.0,0.34265,0.305,0.543866,10.0,0.024,-91.03786,-9.522,0.0,0.479,236.46,1.0,0.033510000000000005,93.734,0.9303540000000001,4.0,blues
0.33470700000000003,0.419408,182.49098,0.096,5.09135,1.0,0.35079,0.195,0.6933279999999999,11.0,0.023,-83.04791999999999,-12.007,1.0,0.289,175.438,0.151,0.35079,67.56,0.887425,7.0,blues
0.33470700000000003,0.340544,246.67382999999998,0.102,0.87749,0.597,0.43418,0.16899999999999998,0.47975500000000004,8.0,0.544,-63.933358,-14.181,1.0,0.565,239.16,0.966,0.21306999999999998,137.82299999999998,0.9489350000000001,5.0,blues
0.33470700000000003,0.340544,222.9024,0.342,1.35762,0.207,0.44369,0.253,0.47975500000000004,4.0,0.349,-63.933358,-20.831,1.0,0.41600000000000004,208.24200000000002,0.207,0.44369,136.234,0.9489350000000001,3.0,blues
0.33470700000000003,0.345174,483.39545999999996,0.257,10.62917,0.745,1.28956,0.5710000000000001,0.534392,9.0,0.639,-82.38859000000001,-33.045,0.0,0.58,457.189,0.147,0.84931,70.256,1.0,3.0,blues
0.33470700000000003,0.360626,225.33178999999998,0.034,0.6553399999999999,0.605,0.22580999999999998,0.63,0.461917,9.0,0.374,-28.2,0.0,0.424,204.608,0.426,0.22580999999999998,150.784,1.0,3.0,0.877,blues
